103735;160.40
103786;160.80
103838;160.80
103890;160.60
103943;160.00
103995;160.00
104046;160.00
104098;160.00
104151;160.00
104203;160.00
104255;160.10
104306;160.30
104358;160.00
104411;160.60
104463;160.70
104515;160.40
104566;160.30
104619;160.10
104671;160.20
104723;160.60
104775;160.90
104826;161.00
104879;161.10
104931;161.00
104983;161.00
105035;161.10
105086;161.50
105139;162.00
105191;161.90
105243;161.90
105295;161.80
105347;161.50
105399;161.10
105451;161.10
105503;161.00
105555;161.00
105607;161.10
105659;161.10
105711;161.00
105763;161.00
105816;161.00
105867;161.10
105919;160.80
105971;160.80
106023;160.10
106076;160.20
106127;160.30
106179;160.50
106231;160.90
106284;160.90
106336;161.00
106387;161.00
106439;161.10
106491;161.00
106544;161.10
106596;161.20
106647;161.30
106699;161.60
106752;161.50
106804;161.00
106856;161.30
106907;161.60
106959;161.30
107012;161.10
107064;160.90
107116;160.70
107167;159.80
107219;159.10
107272;158.30
107324;158.00
107376;158.00
107427;157.80
107480;158.10
107532;158.20
107584;158.50
107636;159.00
107687;159.10
107740;159.00
107792;159.10
107844;159.10
107896;159.00
107948;159.00
108000;159.10
108052;159.00
108104;159.00
108156;159.00
108208;159.00
108260;159.10
108312;159.00
108364;158.90
108417;158.90
108468;158.90
108520;158.80
108572;158.10
108624;157.40
108677;157.00
108728;157.00
108780;156.80
108832;157.00
108884;157.00
108937;157.30
108988;157.90
109040;158.00
109092;158.00
109145;158.00
109197;158.00
109248;158.10
109300;158.20
109352;158.50
109405;158.70
109457;158.80
109508;159.00
109560;158.90
109613;159.00
109665;159.00
109717;159.00
109768;158.90
109820;158.40
109873;158.10
109925;158.00
109977;158.30
110028;158.20
110081;158.20
110133;158.50
110185;158.90
110237;159.10
110288;159.00
110341;159.20
110393;159.70
110445;159.70
110497;160.00
110548;160.00
110601;159.90
110653;160.10
110705;160.00
110757;160.00
110809;160.10
110861;160.00
110913;160.00
110965;160.20
111017;160.00
111069;160.20
111121;160.10
111173;160.10
111225;160.10
111278;160.10
111329;160.00
111381;160.00
111433;160.00
111485;160.00
111538;159.50
111589;159.00
111641;159.00
111693;158.90
111746;158.30
111798;158.00
111849;158.10
111901;157.60
111953;157.00
112006;156.60
112058;155.90
112109;155.00
112161;154.90
112214;154.50
112266;154.40
112318;154.10
112369;153.90
112421;153.10
112474;152.90
112526;152.50
112578;152.00
112629;151.50
112681;151.10
112734;151.00
112786;151.00
112838;150.80
112889;150.70
112942;150.20
112994;150.00
113046;149.60
113098;149.00
113149;148.90
113202;148.70
113254;148.40
113306;148.10
113358;148.20
113410;148.00
113462;147.40
113514;147.00
113566;146.50
113618;146.40
113670;146.10
113722;146.00
113774;145.80
113826;145.80
113879;145.10
113930;145.00
113982;144.40
114034;144.00
114086;144.00
114139;144.00
114190;144.20
114242;144.20
114294;144.70
114347;145.00
114399;145.00
114450;145.00
114502;145.10
114554;145.30
114607;145.20
114659;145.70
114710;145.60
114762;145.90
114814;145.70
114867;145.50
114919;145.10
114970;145.00
115022;145.00
115075;145.10
115127;145.00
115179;145.00
115230;145.00
115282;145.00
115335;145.10
115387;145.50
115439;145.90
115490;146.00
115543;146.00
115595;146.20
115647;146.40
115699;146.70
115750;146.60
115803;146.70
115855;146.90
115907;146.80
115959;147.00
116011;146.80
116063;146.40
116115;146.20
116167;146.50
116219;146.40
116271;146.60
116323;146.90
116375;147.00
116427;147.00
116480;147.20
116531;147.40
116583;148.00
116635;148.00
116687;148.00
116740;148.00
116791;148.10
116843;148.00
116895;148.00
116947;148.00
117000;148.00
117051;148.10
117103;148.20
117155;148.30
117208;148.50
117260;148.40
117311;148.10
117363;148.60
117415;149.00
117468;149.50
117520;150.00
117571;150.00
117623;150.20
117676;150.10
117728;150.00
117780;149.70
117831;149.00
117883;149.00
117936;149.00
117988;149.10
118040;149.10
118091;149.80
118144;149.90
118196;150.00
118248;150.00
118300;150.00
118351;150.00
118404;149.90
118456;150.00
118508;149.40
118560;149.10
118611;149.00
118664;149.10
118716;149.00
118768;149.00
118820;148.50
118872;148.10
118924;148.00
118976;148.00
119028;148.00
119080;147.60
119132;147.10
119184;147.40
119236;147.50
119288;147.00
119341;146.80
119392;146.30
119444;146.00
119496;145.50
119548;145.10
119601;145.30
119652;145.50
119704;145.70
119756;145.10
119809;144.80
119861;143.80
119912;142.90
119964;142.60
120016;142.10
120069;142.00
120121;141.70
120172;141.60
120224;141.00
120276;141.00
120329;140.80
120381;140.60
120432;140.00
120484;140.10
120537;140.40
120589;140.00
120641;140.10
120692;140.80
120744;141.20
120797;141.90
120849;142.00
120901;142.00
120952;141.90
121005;141.90
121057;142.00
121109;141.50
121161;141.40
121212;141.10
121265;141.00
121317;141.00
121369;141.00
121421;141.00
121473;141.70
121525;141.80
121577;141.50
121629;141.30
121681;140.70
121733;140.10
121785;139.80
121837;139.70
121889;139.30
121942;139.40
121993;139.30
122045;139.40
122097;139.10
122149;139.00
122202;139.10
122253;139.10
122305;139.30
122357;139.10
122409;139.00
122462;139.00
122513;139.20
122565;139.00
122617;139.20
122670;139.40
122722;138.90
122773;138.30
122825;138.00
122877;138.00
122930;137.60
122982;137.20
123033;137.20
123085;137.00
123138;137.00
123190;137.00
123242;137.00
123293;137.30
123345;137.40
123398;137.60
123450;137.80
123502;137.40
123553;137.10
123606;137.20
123658;137.00
123710;137.00
123762;137.00
123813;136.80
123866;136.90
123918;137.00
123970;137.00
124022;137.00
124073;137.10
124126;137.00
124178;137.30
124230;137.90
124282;138.80
124334;138.90
124386;139.00
124438;139.50
124490;140.00
124542;140.00
124594;140.10
124646;140.10
124698;140.00
124750;140.30
124803;140.00
124854;140.20
124906;140.00
124958;139.30
125010;139.00
125063;138.90
125114;138.20
125166;138.00
125218;137.80
125271;137.10
125323;136.70
125374;136.00
125426;136.00
125478;135.60
125531;135.00
125583;135.80
125634;136.00
125686;136.00
125739;136.10
125791;136.00
125843;135.90
125894;135.10
125946;135.00
125999;134.90
126051;135.00
126103;134.90
126154;134.90
126206;134.50
126259;134.90
126311;134.60
126363;135.00
126414;135.00
126467;135.00
126519;135.00
126571;135.00
126623;135.00
126674;135.00
126727;134.90
126779;134.60
126831;134.20
126883;134.10
126935;134.00
126987;133.90
127039;133.20
127091;133.00
127143;132.40
127195;132.00
127247;131.70
127299;131.50
127351;131.60
127404;131.70
127455;131.80
127507;131.40
127559;131.10
127611;131.00
127664;131.00
127715;130.70
127767;130.70
127819;130.70
127872;130.00
127924;130.30
127975;130.10
128027;130.00
128079;130.00
128132;129.80
128184;129.70
128235;129.60
128287;129.40
128339;129.60
128392;129.70
128444;129.00
128495;128.40
128547;128.20
128600;128.00
128652;128.00
128704;128.20
128755;128.80
128807;128.80
128860;129.00
128912;129.10
128964;129.60
129015;129.40
129068;129.40
129120;129.00
129172;128.70
129224;128.10
129275;128.10
129328;128.00
129380;128.00
129432;128.20
129484;128.10
129536;128.00
129588;128.10
129640;128.10
129692;128.40
129744;128.50
129796;128.90
129848;129.20
129900;129.90
129952;130.00
130004;130.00
130056;130.00
130108;129.60
130160;129.00
130212;129.10
130265;129.00
130316;128.90
130368;128.90
130420;129.00
130472;129.00
130525;129.10
130576;129.00
130628;128.90
130680;129.00
130733;129.60
130785;130.30
130836;131.00
130888;131.00
130940;130.90
130993;131.00
131045;130.30
131096;130.00
131148;130.10
131201;130.10
131253;130.20
131305;130.60
131356;131.00
131408;131.00
131461;131.00
131513;131.00
131565;131.10
131616;131.10
131668;131.10
131721;131.20
131773;131.00
131825;131.30
131876;131.70
131929;131.30
131981;131.20
132033;131.30
132085;131.00
132136;131.00
132189;131.00
132241;131.00
132293;131.00
132345;130.90
132397;130.90
132449;130.80
132501;130.90
132553;131.00
132605;130.50
132657;130.20
132709;130.00
132761;130.00
132813;129.90
132866;130.00
132917;129.70
132969;130.00
133021;129.90
133073;130.00
133126;129.90
133177;129.30
133229;129.00
133281;129.00
133334;129.00
133386;129.10
133437;129.40
133489;129.60
133541;129.70
133594;129.60
133646;129.40
133697;129.00
133749;129.10
133801;128.60
133854;127.70
133906;126.90
133957;126.00
134009;125.60
134062;125.00
134114;125.00
134166;125.10
134217;125.50
134269;125.00
134322;124.50
134374;124.00
134426;124.00
134477;123.50
134530;123.10
134582;123.10
134634;123.00
134686;123.10
134737;123.20
134790;123.00
134842;123.10
134894;123.00
134946;123.00
134998;122.70
135050;122.10
135102;122.10
135154;122.10
135206;122.80
135258;123.00
135310;122.50
135362;122.00
135414;121.30
135465;121.10
135518;121.00
135570;121.90
135622;122.50
135674;123.00
135726;123.50
135778;123.70
135830;123.90
135882;124.00
135934;124.00
135986;124.00
136038;124.00
136090;124.30
136142;124.30
136195;124.40
136246;124.30
136298;124.60
136350;123.70
136402;122.70
136455;121.90
136506;121.80
136558;121.30
136610;121.60
136663;122.00
136715;122.30
136766;122.90
136818;123.60
136870;123.90
136923;124.00
136975;124.80
137026;125.00
137078;125.00
137131;124.70
137183;124.30
137235;124.00
137286;123.90
137338;123.50
137391;123.00
137443;123.10
137495;123.70
137546;124.10
137598;124.90
137651;125.10
137703;125.40
137755;125.80
137806;125.90
137859;126.10
137911;126.00
137963;125.20
138015;125.00
138066;124.90
138119;125.00
138171;125.00
138223;125.80
138275;126.00
138327;126.10
138379;126.50
138431;126.90
138483;127.00
138535;127.00
138587;127.00
138639;127.10
138691;127.10
138743;127.00
138796;127.30
138847;127.40
138899;127.00
138951;127.00
139003;126.90
139056;126.70
139107;126.40
139159;126.00
139211;126.00
139264;126.00
139316;125.90
139367;125.60
139419;125.90
139471;125.90
139524;126.20
139576;126.20
139627;126.00
139679;126.10
139731;126.20
139784;126.40
139836;126.80
139887;127.00
139939;126.90
139992;127.00
140044;127.00
140096;127.00
140147;127.00
140199;127.20
140252;127.30
140304;127.50
140356;127.70
140407;127.80
140460;127.80
140512;127.50
140564;127.00
140616;127.00
140667;127.00
140720;127.00
140772;127.00
140824;127.00
140875;127.00
140928;126.90
140980;127.00
141032;127.10
141084;127.00
141135;127.00
141188;127.00
141240;127.00
141292;127.00
141344;126.70
141395;126.50
141448;126.10
141500;126.30
141552;126.30
141604;126.10
141656;126.50
141708;126.80
141760;126.70
141812;126.30
141864;126.20
141916;126.10
141968;126.30
142020;126.30
142072;126.70
142125;127.00
142176;126.90
142228;127.00
142280;127.00
142332;127.00
142385;127.00
142436;127.00
142488;127.00
142540;127.80
142593;128.00
142645;128.00
142696;128.00
142748;128.00
142800;127.20
142853;127.00
142905;126.40
142956;126.00
143008;126.20
143060;126.20
143113;126.90
143165;127.00
143216;127.00
143268;127.50
143321;128.00
143373;128.00
143425;128.00
143476;128.00
143528;128.00
143581;128.10
143633;128.00
143684;128.10
143736;128.20
143789;128.00
143841;128.20
143893;128.00
143944;128.30
143996;128.00
144049;128.20
144101;128.20
144153;128.40
144205;128.50
144257;128.80
144309;128.60
144361;128.60
144413;128.70
144465;128.80
144517;128.80
144569;128.30
144621;128.40
144673;128.40
144726;128.70
144777;129.00
144829;129.10
144881;129.10
144933;129.10
144986;129.20
145037;129.40
145089;129.60
145141;129.40
145193;129.60
145246;129.90
145297;129.60
145349;129.00
145401;129.00
145454;129.00
145506;129.00
145557;129.00
145609;129.00
145661;129.00
145714;129.10
145766;129.00
145817;129.10
145869;129.00
145922;129.00
145974;129.20
146026;129.00
146077;129.00
146129;129.60
146182;129.60
146234;129.90
146286;130.00
146337;129.90
146390;130.00
146442;129.80
146494;129.80
146546;129.50
146597;129.20
146650;129.00
146702;129.10
146754;129.30
146806;129.30
146857;129.30
146910;129.20
146962;129.10
147014;129.00
147066;129.10
147118;129.10
147170;129.00
147222;129.00
147274;128.80
147326;128.10
147378;128.10
147430;128.00
147482;128.00
147534;127.40
147587;127.00
147638;126.90
147690;126.10
147742;126.00
147794;125.90
147847;125.40
147898;125.00
147950;124.80
148002;124.40
148055;124.00
148107;123.90
148158;123.70
148210;123.20
148262;123.00
148315;122.80
148367;122.50
148418;122.20
148470;122.00
148523;121.90
148575;121.60
148627;121.10
148678;121.10
148730;121.00
148783;120.70
148835;120.50
148887;120.20
148938;120.10
148990;120.00
149043;119.90
149095;119.90
149147;119.80
149198;119.80
149251;119.70
149303;119.70
149355;119.30
149407;119.20
149458;119.10
149511;119.30
149563;119.00
149615;119.10
149667;119.10
149719;119.20
149771;119.00
149823;119.00
149875;119.00
149927;119.00
149979;119.10
150031;119.00
150083;119.00
150135;119.00
150187;118.30
150239;117.90
150291;117.10
150343;116.80
150395;116.10
150448;116.00
150499;116.00
150551;115.60
150603;115.00
150656;115.00
150707;115.10
150759;115.10
150811;115.10
150863;115.80
150916;116.10
150968;116.80
151019;117.20
151071;117.90
151123;118.00
151176;118.10
151228;118.30
151279;118.60
151331;119.00
151384;119.60
151436;119.90
151488;120.00
151539;120.00
151591;119.60
151644;119.80
151696;119.70
151748;120.80
151799;121.90
151852;123.40
151904;124.50
151956;125.00
152008;125.80
152059;126.00
152112;126.20
152164;127.00
152216;126.20
152268;126.20
152320;125.50
152372;124.70
152424;124.10
152476;123.40
152528;123.30
152580;122.40
152632;121.80
152684;121.00
152736;120.20
152788;119.30
152840;117.90
152892;116.50
152944;115.30
152996;114.50
153049;113.20
153100;112.60
153152;112.00
153204;112.00
153256;111.70
153309;111.10
153360;111.00
153412;110.30
153464;110.00
153517;110.00
153569;109.70
153620;109.00
153672;108.90
153724;108.60
153777;108.10
153829;108.00
153880;107.40
153932;107.50
153985;107.00
154037;106.80
154089;106.40
154140;106.00
154192;105.60
154245;105.60
154297;105.20
154349;105.10
154400;105.00
154452;104.90
154505;104.80
154557;104.80
154609;104.60
154660;104.10
154713;104.30
154765;104.00
154817;104.00
154869;103.90
154920;103.50
154973;103.20
155025;102.60
155077;101.80
155129;101.00
155181;101.00
155233;101.10
155285;101.90
155337;102.80
155389;102.90
155441;101.30
155493;98.60
155545;96.50
155597;95.30
155649;94.50
155701;94.00
155753;93.80
155805;93.60
155856;93.20
155909;93.20
155961;93.30
